n_estimators,max_depth,min_samples_split,min_samples_leaf,precision,recall,fscore,p_train,r_train,f_train
500,,2,1,0.7638070319556607,0.7083482566089361,0.7097322852473864,1.0,1.0,1.0
700,,2,1,0.7635746955997484,0.7074821949688153,0.7087330630615983,1.0,1.0,1.0
500,,5,1,0.7645115550993307,0.7090753185963001,0.7105340469805445,0.9999628804751299,0.9999522673031026,0.9999575720609015
700,,5,1,0.7655533607321101,0.7094700321296703,0.7109239809647367,0.9999628804751299,0.9999522673031026,0.9999575720609015
